source_index,source_wav,source_x,source_y,source_z,radius,angle_rad,yaw_deg,theta,angle_relative_to_head,mic_L_x,mic_L_y,mic_L_z,mic_R_x,mic_R_y,mic_R_z,mic_C_x,mic_C_y,mic_C_z,mic_T_x,mic_T_y,mic_T_z,angle_mic_L,angle_mic_R,angle_mic_C,angle_mic_T
80,32-21625-0006.wav,5.5,6.866025403784438,0.1941,1.0,2.0943951023931953,-59.99999999999999,-1.0471975511965976,1.5707963267948968,6.984802539049857,6.667071966942813,0.3314,4.9298974609501425,5.480671966942813,0.3314,6.0,6.0,0.1941,3.4083,6.0,0.05,2.484794065670667,0.6567985879191264,1.5707963267948968,-0.13105685255477026
81,32-21625-0006.wav,5.5,6.866025403784438,0.1941,1.0,2.0943951023931953,-29.999999999999996,-0.5235987755982988,1.0471975511965979,6.519328033057187,7.0701025390498575,0.3314,5.332928033057187,5.015197460950143,0.3314,6.0,6.0,0.1941,3.4083,6.0,0.05,2.2919901905702638,0.4335739946438667,1.0471975511965979,-0.654655628153069
82,32-21625-0006.wav,5.5,6.866025403784438,0.1941,1.0,2.0943951023931953,0.0,0.0,0.5235987755982991,5.9147,7.1864,0.3314,5.9147,4.8136,0.3314,6.0,6.0,0.1941,3.4083,6.0,0.05,2.2285710740738764,0.19936942051170894,0.5235987755982991,-1.1782544037513678
83,32-21625-0006.wav,5.5,6.866025403784438,0.1941,1.0,2.0943951023931953,29.999999999999996,0.5235987755982988,4.440892098500626e-16,5.332928033057187,6.984802539049857,0.3314,6.519328033057187,4.9298974609501425,0.3314,6.0,6.0,0.1941,3.4083,6.0,0.05,-2.7124216639897796,-0.03899412803631996,4.440892098500626e-16,-1.7018531793496665
84,32-21625-0006.wav,5.5,6.866025403784438,0.1941,1.0,2.0943951023931953,59.99999999999999,1.0471975511965976,-0.5235987755982983,4.9298974609501425,6.519328033057187,0.3314,6.984802539049857,5.332928033057187,0.3314,6.0,6.0,0.1941,3.4083,6.0,0.05,-2.071616701885715,-0.27780081632753806,-0.5235987755982983,-2.2254519549479648
85,32-21625-0006.wav,5.133974596215562,6.5,0.1941,1.0,2.617993877991494,-59.99999999999999,-1.0471975511965976,2.094395102393195,6.984802539049857,6.667071966942813,0.3314,4.9298974609501425,5.480671966942813,0.3314,6.0,6.0,0.1941,3.4083,6.0,0.05,2.7080186589459263,0.8496024630195294,2.094395102393195,-0.24157957404006292
86,32-21625-0006.wav,5.133974596215562,6.5,0.1941,1.0,2.617993877991494,-29.999999999999996,-0.5235987755982988,1.5707963267948961,6.519328033057187,7.0701025390498575,0.3314,5.332928033057187,5.015197460950143,0.3314,6.0,6.0,0.1941,3.4083,6.0,0.05,2.484794065670667,0.656798587919126,1.5707963267948961,-0.7651783496383617
87,32-21625-0006.wav,5.133974596215562,6.5,0.1941,1.0,2.617993877991494,0.0,0.0,1.0471975511965974,5.9147,7.1864,0.3314,5.9147,4.8136,0.3314,6.0,6.0,0.1941,3.4083,6.0,0.05,2.2919901905702647,0.4335739946438669,1.0471975511965974,-1.2887771252366607
88,32-21625-0006.wav,5.133974596215562,6.5,0.1941,1.0,2.617993877991494,29.999999999999996,0.5235987755982988,0.5235987755982987,5.332928033057187,6.984802539049857,0.3314,6.519328033057187,4.9298974609501425,0.3314,6.0,6.0,0.1941,3.4083,6.0,0.05,2.2285710740738764,0.19936942051170894,0.5235987755982987,-1.8123759008349594
89,32-21625-0006.wav,5.133974596215562,6.5,0.1941,1.0,2.617993877991494,59.99999999999999,1.0471975511965976,0.0,4.9298974609501425,6.519328033057187,0.3314,6.984802539049857,5.332928033057187,0.3314,6.0,6.0,0.1941,3.4083,6.0,0.05,-2.71242166398978,-0.038994128036320394,0.0,-2.335974676433258
90,32-21625-0006.wav,5.0,6.0,0.1941,1.0,3.141592653589793,-59.99999999999999,-1.0471975511965976,2.617993877991494,6.984802539049857,6.667071966942813,0.3314,4.9298974609501425,5.480671966942813,0.3314,6.0,6.0,0.1941,3.4083,6.0,0.05,2.942223233078084,0.9130215795159178,2.617993877991494,-0.5235987755982989
91,32-21625-0006.wav,5.0,6.0,0.1941,1.0,3.141592653589793,-29.999999999999996,-0.5235987755982988,2.0943951023931953,6.519328033057187,7.0701025390498575,0.3314,5.332928033057187,5.015197460950143,0.3314,6.0,6.0,0.1941,3.4083,6.0,0.05,2.708018658945926,0.849602463019529,2.0943951023931953,-1.0471975511965979
92,32-21625-0006.wav,5.0,6.0,0.1941,1.0,3.141592653589793,0.0,0.0,1.5707963267948966,5.9147,7.1864,0.3314,5.9147,4.8136,0.3314,6.0,6.0,0.1941,3.4083,6.0,0.05,2.484794065670667,0.6567985879191264,1.5707963267948966,-1.5707963267948966
93,32-21625-0006.wav,5.0,6.0,0.1941,1.0,3.141592653589793,29.999999999999996,0.5235987755982988,1.0471975511965979,5.332928033057187,6.984802539049857,0.3314,6.519328033057187,4.9298974609501425,0.3314,6.0,6.0,0.1941,3.4083,6.0,0.05,2.2919901905702638,0.43357399464386737,1.0471975511965979,-2.0943951023931953
94,32-21625-0006.wav,5.0,6.0,0.1941,1.0,3.141592653589793,59.99999999999999,1.0471975511965976,0.5235987755982991,4.9298974609501425,6.519328033057187,0.3314,6.984802539049857,5.332928033057187,0.3314,6.0,6.0,0.1941,3.4083,6.0,0.05,2.2285710740738756,0.19936942051170894,0.5235987755982991,-2.617993877991494
95,32-21625-0006.wav,5.133974596215562,5.5,0.1941,1.0,3.665191429188092,-59.99999999999999,-1.0471975511965976,-3.141592653589793,6.984802539049857,6.667071966942813,0.3314,4.9298974609501425,5.480671966942813,0.3314,6.0,6.0,0.1941,3.4083,6.0,0.05,-3.1025985255534723,-0.42917098960001293,-3.141592653589793,-0.8056179771565349
96,32-21625-0006.wav,5.133974596215562,5.5,0.1941,1.0,3.665191429188092,-29.999999999999996,-0.5235987755982988,2.6179938779914944,6.519328033057187,7.0701025390498575,0.3314,5.332928033057187,5.015197460950143,0.3314,6.0,6.0,0.1941,3.4083,6.0,0.05,2.942223233078084,0.9130215795159164,2.6179938779914944,-1.3292167527548338
97,32-21625-0006.wav,5.133974596215562,5.5,0.1941,1.0,3.665191429188092,0.0,0.0,2.0943951023931957,5.9147,7.1864,0.3314,5.9147,4.8136,0.3314,6.0,6.0,0.1941,3.4083,6.0,0.05,2.7080186589459263,0.8496024630195289,2.0943951023931957,-1.8528155283531325
98,32-21625-0006.wav,5.133974596215562,5.5,0.1941,1.0,3.665191429188092,29.999999999999996,0.5235987755982988,1.5707963267948968,5.332928033057187,6.984802539049857,0.3314,6.519328033057187,4.9298974609501425,0.3314,6.0,6.0,0.1941,3.4083,6.0,0.05,2.484794065670667,0.6567985879191264,1.5707963267948968,-2.376414303951431
99,32-21625-0006.wav,5.133974596215562,5.5,0.1941,1.0,3.665191429188092,59.99999999999999,1.0471975511965976,1.0471975511965985,4.9298974609501425,6.519328033057187,0.3314,6.984802539049857,5.332928033057187,0.3314,6.0,6.0,0.1941,3.4083,6.0,0.05,2.2919901905702638,0.4335739946438669,1.0471975511965985,-2.90001307954973
100,32-21625-0006.wav,5.5,5.133974596215562,0.1941,1.0,4.1887902047863905,-59.99999999999999,-1.0471975511965976,-2.617993877991495,6.984802539049857,6.667071966942813,0.3314,4.9298974609501425,5.480671966942813,0.3314,6.0,6.0,0.1941,3.4083,6.0,0.05,-2.863791837262255,-1.0699759517040777,-2.617993877991495,-0.9161406986418277
101,32-21625-0006.wav,5.5,5.133974596215562,0.1941,1.0,4.1887902047863905,-29.999999999999996,-0.5235987755982988,3.1415926535897927,6.519328033057187,7.0701025390498575,0.3314,5.332928033057187,5.015197460950143,0.3314,6.0,6.0,0.1941,3.4083,6.0,0.05,-3.102598525553473,-0.42917098960001354,3.1415926535897927,-1.4397394742401266
102,32-21625-0006.wav,5.5,5.133974596215562,0.1941,1.0,4.1887902047863905,0.0,0.0,2.617993877991494,5.9147,7.1864,0.3314,5.9147,4.8136,0.3314,6.0,6.0,0.1941,3.4083,6.0,0.05,2.942223233078084,0.9130215795159167,2.617993877991494,-1.9633382498384253
103,32-21625-0006.wav,5.5,5.133974596215562,0.1941,1.0,4.1887902047863905,29.999999999999996,0.5235987755982988,2.094395102393195,5.332928033057187,6.984802539049857,0.3314,6.519328033057187,4.9298974609501425,0.3314,6.0,6.0,0.1941,3.4083,6.0,0.05,2.7080186589459263,0.8496024630195294,2.094395102393195,-2.486937025436724
104,32-21625-0006.wav,5.5,5.133974596215562,0.1941,1.0,4.1887902047863905,59.99999999999999,1.0471975511965976,1.5707963267948968,4.9298974609501425,6.519328033057187,0.3314,6.984802539049857,5.332928033057187,0.3314,6.0,6.0,0.1941,3.4083,6.0,0.05,2.484794065670667,0.656798587919127,1.5707963267948968,-3.0105358010350227
105,32-21625-0006.wav,6.0,5.0,0.1941,1.0,4.71238898038469,-59.99999999999999,-1.0471975511965976,-2.0943951023931957,6.984802539049857,6.667071966942813,0.3314,4.9298974609501425,5.480671966942813,0.3314,6.0,6.0,0.1941,3.4083,6.0,0.05,-2.6279763748146294,-0.9457731524861812,-2.0943951023931957,-0.891845179374883
106,32-21625-0006.wav,6.0,5.0,0.1941,1.0,4.71238898038469,-29.999999999999996,-0.5235987755982988,-2.6179938779914944,6.519328033057187,7.0701025390498575,0.3314,5.332928033057187,5.015197460950143,0.3314,6.0,6.0,0.1941,3.4083,6.0,0.05,-2.8637918372622546,-1.069975951704078,-2.6179938779914944,-1.4154439549731819
107,32-21625-0006.wav,6.0,5.0,0.1941,1.0,4.71238898038469,0.0,0.0,-3.141592653589793,5.9147,7.1864,0.3314,5.9147,4.8136,0.3314,6.0,6.0,0.1941,3.4083,6.0,0.05,-3.102598525553473,-0.42917098960001204,-3.141592653589793,-1.9390427305714806
108,32-21625-0006.wav,6.0,5.0,0.1941,1.0,4.71238898038469,29.999999999999996,0.5235987755982988,2.6179938779914944,5.332928033057187,6.984802539049857,0.3314,6.519328033057187,4.9298974609501425,0.3314,6.0,6.0,0.1941,3.4083,6.0,0.05,2.9422232330780846,0.913021579515918,2.6179938779914944,-2.462641506169779
109,32-21625-0006.wav,6.0,5.0,0.1941,1.0,4.71238898038469,59.99999999999999,1.0471975511965976,2.0943951023931957,4.9298974609501425,6.519328033057187,0.3314,6.984802539049857,5.332928033057187,0.3314,6.0,6.0,0.1941,3.4083,6.0,0.05,2.7080186589459263,0.8496024630195296,2.0943951023931957,-2.9862402817680778
110,32-21625-0006.wav,6.499999999999999,5.133974596215561,0.1941,1.0,5.235987755982988,-59.99999999999999,-1.0471975511965976,-1.5707963267948977,6.984802539049857,6.667071966942813,0.3314,4.9298974609501425,5.480671966942813,0.3314,6.0,6.0,0.1941,3.4083,6.0,0.05,-2.400669259060387,-0.7409233945294069,-1.5707963267948977,-0.7967122729785846
111,32-21625-0006.wav,6.499999999999999,5.133974596215561,0.1941,1.0,5.235987755982988,-29.999999999999996,-0.5235987755982988,-2.0943951023931966,6.519328033057187,7.0701025390498575,0.3314,5.332928033057187,5.015197460950143,0.3314,6.0,6.0,0.1941,3.4083,6.0,0.05,-2.6279763748146294,-0.945773152486182,-2.0943951023931966,-1.3203110485768836
112,32-21625-0006.wav,6.499999999999999,5.133974596215561,0.1941,1.0,5.235987755982988,0.0,0.0,-2.6179938779914953,5.9147,7.1864,0.3314,5.9147,4.8136,0.3314,6.0,6.0,0.1941,3.4083,6.0,0.05,-2.863791837262255,-1.0699759517040777,-2.6179938779914953,-1.8439098241751823
113,32-21625-0006.wav,6.499999999999999,5.133974596215561,0.1941,1.0,5.235987755982988,29.999999999999996,0.5235987755982988,3.1415926535897922,5.332928033057187,6.984802539049857,0.3314,6.519328033057187,4.9298974609501425,0.3314,6.0,6.0,0.1941,3.4083,6.0,0.05,-3.102598525553473,-0.42917098960000805,3.1415926535897922,-2.367508599773481
114,32-21625-0006.wav,6.499999999999999,5.133974596215561,0.1941,1.0,5.235987755982988,59.99999999999999,1.0471975511965976,2.6179938779914935,4.9298974609501425,6.519328033057187,0.3314,6.984802539049857,5.332928033057187,0.3314,6.0,6.0,0.1941,3.4083,6.0,0.05,2.942223233078084,0.9130215795159188,2.6179938779914935,-2.8911073753717798
115,32-21625-0006.wav,6.866025403784438,5.5,0.1941,1.0,5.759586531581287,-59.99999999999999,-1.0471975511965976,-1.0471975511965979,6.984802539049857,6.667071966942813,0.3314,4.9298974609501425,5.480671966942813,0.3314,6.0,6.0,0.1941,3.4083,6.0,0.05,-2.195819501103612,-0.513616278775164,-1.0471975511965979,-0.6672070681303763
116,32-21625-0006.wav,6.866025403784438,5.5,0.1941,1.0,5.759586531581287,-29.999999999999996,-0.5235987755982988,-1.570796326794897,6.519328033057187,7.0701025390498575,0.3314,5.332928033057187,5.015197460950143,0.3314,6.0,6.0,0.1941,3.4083,6.0,0.05,-2.400669259060387,-0.7409233945294065,-1.570796326794897,-1.1908058437286755
117,32-21625-0006.wav,6.866025403784438,5.5,0.1941,1.0,5.759586531581287,0.0,0.0,-2.0943951023931957,5.9147,7.1864,0.3314,5.9147,4.8136,0.3314,6.0,6.0,0.1941,3.4083,6.0,0.05,-2.6279763748146294,-0.9457731524861808,-2.0943951023931957,-1.7144046193269742
118,32-21625-0006.wav,6.866025403784438,5.5,0.1941,1.0,5.759586531581287,29.999999999999996,0.5235987755982988,-2.6179938779914944,5.332928033057187,6.984802539049857,0.3314,6.519328033057187,4.9298974609501425,0.3314,6.0,6.0,0.1941,3.4083,6.0,0.05,-2.863791837262254,-1.0699759517040777,-2.6179938779914944,-2.238003394925273
119,32-21625-0006.wav,6.866025403784438,5.5,0.1941,1.0,5.759586531581287,59.99999999999999,1.0471975511965976,-3.141592653589793,4.9298974609501425,6.519328033057187,0.3314,6.984802539049857,5.332928033057187,0.3314,6.0,6.0,0.1941,3.4083,6.0,0.05,-3.1025985255534727,-0.4291709896000132,-3.141592653589793,-2.7616021705235716
120,32-21625-0006.wav,8.0,6.0,0.1941,2.0,0.0,-59.99999999999999,-1.0471975511965976,-0.5235987755982989,6.984802539049857,6.667071966942813,0.3314,4.9298974609501425,5.480671966942813,0.3314,6.0,6.0,0.1941,3.4083,6.0,0.05,-1.1049391996765223,-0.3560284663451224,-0.5235987755982989,-0.5235987755982989
121,32-21625-0006.wav,8.0,6.0,0.1941,2.0,0.0,-29.999999999999996,-0.5235987755982988,-1.0471975511965979,6.519328033057187,7.0701025390498575,0.3314,5.332928033057187,5.015197460950143,0.3314,6.0,6.0,0.1941,3.4083,6.0,0.05,-1.6730057922277082,-0.6934820300177801,-1.0471975511965979,-1.0471975511965979
122,32-21625-0006.wav,8.0,6.0,0.1941,2.0,0.0,0.0,0.0,-1.5707963267948966,5.9147,7.1864,0.3314,5.9147,4.8136,0.3314,6.0,6.0,0.1941,3.4083,6.0,0.05,-2.0880605963645262,-1.0535320572252664,-1.5707963267948966,-1.5707963267948966
123,32-21625-0006.wav,8.0,6.0,0.1941,2.0,0.0,29.999999999999996,0.5235987755982988,-2.0943951023931953,5.332928033057187,6.984802539049857,0.3314,6.519328033057187,4.9298974609501425,0.3314,6.0,6.0,0.1941,3.4083,6.0,0.05,-2.448110623572013,-1.468586861362085,-2.0943951023931953,-2.0943951023931953
124,32-21625-0006.wav,8.0,6.0,0.1941,2.0,0.0,59.99999999999999,1.0471975511965976,-2.617993877991494,4.9298974609501425,6.519328033057187,0.3314,6.984802539049857,5.332928033057187,0.3314,6.0,6.0,0.1941,3.4083,6.0,0.05,-2.7855641872446704,-2.0366534539132704,-2.617993877991494,-2.617993877991494
125,32-21625-0006.wav,7.732050807568877,7.0,0.1941,2.0,0.5235987755982988,-59.99999999999999,-1.0471975511965976,1.1102230246251565e-16,6.984802539049857,6.667071966942813,0.3314,4.9298974609501425,5.480671966942813,0.3314,6.0,6.0,0.1941,3.4083,6.0,0.05,-0.10446104522295699,-0.02676363057381536,1.1102230246251565e-16,-0.296314398464047
126,32-21625-0006.wav,7.732050807568877,7.0,0.1941,2.0,0.5235987755982988,-29.999999999999996,-0.5235987755982988,-0.5235987755982988,6.519328033057187,7.0701025390498575,0.3314,5.332928033057187,5.015197460950143,0.3314,6.0,6.0,0.1941,3.4083,6.0,0.05,-1.1049391996765219,-0.3560284663451225,-0.5235987755982988,-0.8199131740623459
127,32-21625-0006.wav,7.732050807568877,7.0,0.1941,2.0,0.5235987755982988,0.0,0.0,-1.0471975511965974,5.9147,7.1864,0.3314,5.9147,4.8136,0.3314,6.0,6.0,0.1941,3.4083,6.0,0.05,-1.6730057922277084,-0.6934820300177796,-1.0471975511965974,-1.3435119496606447
128,32-21625-0006.wav,7.732050807568877,7.0,0.1941,2.0,0.5235987755982988,29.999999999999996,0.5235987755982988,-1.5707963267948961,5.332928033057187,6.984802539049857,0.3314,6.519328033057187,4.9298974609501425,0.3314,6.0,6.0,0.1941,3.4083,6.0,0.05,-2.0880605963645262,-1.0535320572252664,-1.5707963267948961,-1.8671107252589434
129,32-21625-0006.wav,7.732050807568877,7.0,0.1941,2.0,0.5235987755982988,59.99999999999999,1.0471975511965976,-2.094395102393195,4.9298974609501425,6.519328033057187,0.3314,6.984802539049857,5.332928033057187,0.3314,6.0,6.0,0.1941,3.4083,6.0,0.05,-2.448110623572013,-1.4685868613620845,-2.094395102393195,-2.390709500857242
130,32-21625-0006.wav,7.0,7.732050807568877,0.1941,2.0,1.0471975511965976,-59.99999999999999,-1.0471975511965976,0.5235987755982985,6.984802539049857,6.667071966942813,0.3314,4.9298974609501425,5.480671966942813,0.3314,6.0,6.0,0.1941,3.4083,6.0,0.05,1.0329283198279722,0.30372253231588026,0.5235987755982985,-0.07426224031549712
131,32-21625-0006.wav,7.0,7.732050807568877,0.1941,2.0,1.0471975511965976,-29.999999999999996,-0.5235987755982988,-4.440892098500626e-16,6.519328033057187,7.0701025390498575,0.3314,5.332928033057187,5.015197460950143,0.3314,6.0,6.0,0.1941,3.4083,6.0,0.05,-0.10446104522295721,-0.026763630573815693,-4.440892098500626e-16,-0.5978610159137959
132,32-21625-0006.wav,7.0,7.732050807568877,0.1941,2.0,1.0471975511965976,0.0,0.0,-0.5235987755982991,5.9147,7.1864,0.3314,5.9147,4.8136,0.3314,6.0,6.0,0.1941,3.4083,6.0,0.05,-1.1049391996765228,-0.35602846634512236,-0.5235987755982991,-1.1214597915120947
133,32-21625-0006.wav,7.0,7.732050807568877,0.1941,2.0,1.0471975511965976,29.999999999999996,0.5235987755982988,-1.0471975511965979,5.332928033057187,6.984802539049857,0.3314,6.519328033057187,4.9298974609501425,0.3314,6.0,6.0,0.1941,3.4083,6.0,0.05,-1.6730057922277082,-0.6934820300177796,-1.0471975511965979,-1.6450585671103934
134,32-21625-0006.wav,7.0,7.732050807568877,0.1941,2.0,1.0471975511965976,59.99999999999999,1.0471975511965976,-1.5707963267948966,4.9298974609501425,6.519328033057187,0.3314,6.984802539049857,5.332928033057187,0.3314,6.0,6.0,0.1941,3.4083,6.0,0.05,-2.0880605963645262,-1.0535320572252664,-1.5707963267948966,-2.168657342708692
135,32-21625-0006.wav,6.0,8.0,0.1941,2.0,1.5707963267948966,-59.99999999999999,-1.0471975511965976,1.0471975511965974,6.984802539049857,6.667071966942813,0.3314,4.9298974609501425,5.480671966942813,0.3314,6.0,6.0,0.1941,3.4083,6.0,0.05,1.6835091770548158,0.6455326367659527,1.0471975511965974,0.1336427006637483
136,32-21625-0006.wav,6.0,8.0,0.1941,2.0,1.5707963267948966,-29.999999999999996,-0.5235987755982988,0.5235987755982987,6.519328033057187,7.0701025390498575,0.3314,5.332928033057187,5.015197460950143,0.3314,6.0,6.0,0.1941,3.4083,6.0,0.05,1.0329283198279722,0.3037225323158801,0.5235987755982987,-0.38995607493455076
137,32-21625-0006.wav,6.0,8.0,0.1941,2.0,1.5707963267948966,0.0,0.0,0.0,5.9147,7.1864,0.3314,5.9147,4.8136,0.3314,6.0,6.0,0.1941,3.4083,6.0,0.05,-0.10446104522295664,-0.02676363057381547,0.0,-0.9135548505328493
138,32-21625-0006.wav,6.0,8.0,0.1941,2.0,1.5707963267948966,29.999999999999996,0.5235987755982988,-0.5235987755982987,5.332928033057187,6.984802539049857,0.3314,6.519328033057187,4.9298974609501425,0.3314,6.0,6.0,0.1941,3.4083,6.0,0.05,-1.1049391996765223,-0.35602846634512214,-0.5235987755982987,-1.4371536261311482
139,32-21625-0006.wav,6.0,8.0,0.1941,2.0,1.5707963267948966,59.99999999999999,1.0471975511965976,-1.0471975511965974,4.9298974609501425,6.519328033057187,0.3314,6.984802539049857,5.332928033057187,0.3314,6.0,6.0,0.1941,3.4083,6.0,0.05,-1.6730057922277077,-0.6934820300177796,-1.0471975511965974,-1.9607524017294469
140,32-21625-0006.wav,5.000000000000001,7.732050807568878,0.1941,2.0,2.0943951023931953,-59.99999999999999,-1.0471975511965976,1.570796326794896,6.984802539049857,6.667071966942813,0.3314,4.9298974609501425,5.480671966942813,0.3314,6.0,6.0,0.1941,3.4083,6.0,0.05,2.125522647423397,1.0160700061663954,1.570796326794896,0.3040009502853254
141,32-21625-0006.wav,5.000000000000001,7.732050807568878,0.1941,2.0,2.0943951023931953,-29.999999999999996,-0.5235987755982988,1.047197551196597,6.519328033057187,7.0701025390498575,0.3314,5.332928033057187,5.015197460950143,0.3314,6.0,6.0,0.1941,3.4083,6.0,0.05,1.6835091770548152,0.6455326367659521,1.047197551196597,-0.2195978253129736
142,32-21625-0006.wav,5.000000000000001,7.732050807568878,0.1941,2.0,2.0943951023931953,0.0,0.0,0.5235987755982983,5.9147,7.1864,0.3314,5.9147,4.8136,0.3314,6.0,6.0,0.1941,3.4083,6.0,0.05,1.0329283198279717,0.3037225323158801,0.5235987755982983,-0.7431966009112722
143,32-21625-0006.wav,5.000000000000001,7.732050807568878,0.1941,2.0,2.0943951023931953,29.999999999999996,0.5235987755982988,-4.440892098500626e-16,5.332928033057187,6.984802539049857,0.3314,6.519328033057187,4.9298974609501425,0.3314,6.0,6.0,0.1941,3.4083,6.0,0.05,-0.10446104522295821,-0.026763630573815693,-4.440892098500626e-16,-1.2667953765095707
144,32-21625-0006.wav,5.000000000000001,7.732050807568878,0.1941,2.0,2.0943951023931953,59.99999999999999,1.0471975511965976,-0.5235987755982991,4.9298974609501425,6.519328033057187,0.3314,6.984802539049857,5.332928033057187,0.3314,6.0,6.0,0.1941,3.4083,6.0,0.05,-1.1049391996765223,-0.35602846634512236,-0.5235987755982991,-1.7903941521078697
145,32-21625-0006.wav,4.267949192431123,7.000000000000001,0.1941,2.0,2.617993877991494,-59.99999999999999,-1.0471975511965976,2.094395102393195,6.984802539049857,6.667071966942813,0.3314,4.9298974609501425,5.480671966942813,0.3314,6.0,6.0,0.1941,3.4083,6.0,0.05,2.49606001682384,1.4580834765349768,2.094395102393195,0.3371282385905498
146,32-21625-0006.wav,4.267949192431123,7.000000000000001,0.1941,2.0,2.617993877991494,-29.999999999999996,-0.5235987755982988,1.5707963267948957,6.519328033057187,7.0701025390498575,0.3314,5.332928033057187,5.015197460950143,0.3314,6.0,6.0,0.1941,3.4083,6.0,0.05,2.125522647423397,1.016070006166395,1.5707963267948957,-0.1864705370077492
